playerID,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity
atkinbi01,NA,NA,NA,NA,NA,NA
atkined01,NA,NA,NA,NA,NA,NA
atkinga01,NA,NA,NA,NA,NA,NA
atkinja01,2009,2,28,USA,AL,Hanceville
atkinle01,1961,2,12,USA,IL,Chicago
atkinmi01,NA,NA,NA,NA,NA,NA
atkinto01,1956,5,7,USA,OH,Cleveland
attredi01,1964,7,5,USA,IL,Chicago
atwelto01,2003,1,25,USA,VA,Purcellville
atwoobi01,1993,9,14,USA,TX,Snyder
atzja01,1945,5,22,USA,LA,New Orleans
aubreha01,1953,9,18,USA,MD,Baltimore
aubremi01,NA,NA,NA,NA,NA,NA
aucoide01,2020,12,26,CAN,QC,Montreal
auderi01,NA,NA,NA,NA,NA,NA
auerbri01,NA,NA,NA,NA,NA,NA
augenbr01,NA,NA,NA,NA,NA,NA
augusda01,NA,NA,NA,NA,NA,NA
augusdo01,NA,NA,NA,NA,NA,NA
augusje01,NA,NA,NA,NA,NA,NA
aukerel01,2006,8,4,USA,FL,Vero Beach
auldsle01,1999,10,13,USA,TX,Hondo
aultdo01,2004,12,22,USA,FL,Tarpon Springs
aumonph01,NA,NA,NA,NA,NA,NA
aurilri01,NA,NA,NA,NA,NA,NA
ausanjo01,NA,NA,NA,NA,NA,NA
ausmubr01,NA,NA,NA,NA,NA,NA
austde01,NA,NA,NA,NA,NA,NA
austihe01,1904,11,2,USA,NY,Amityville
austije01,NA,NA,NA,NA,NA,NA
austiji01,1965,3,6,USA,CA,Laguna Beach
austiji02,NA,NA,NA,NA,NA,NA
austiri01,NA,NA,NA,NA,NA,NA
austity01,NA,NA,NA,NA,NA,NA
autryal01,2022,2,25,USA,CA,El Dorado Hills
autrych01,1976,1,16,USA,CA,Santa Rosa
autrych02,1950,1,26,USA,GA,Savannah
aveliab01,NA,NA,NA,NA,NA,NA
avenbr01,NA,NA,NA,NA,NA,NA
averiea01,1983,8,16,USA,WA,Everett
averiea02,2015,5,13,USA,WA,Tacoma
averyst01,NA,NA,NA,NA,NA,NA
averyxa01,NA,NA,NA,NA,NA,NA
avilaal01,NA,NA,NA,NA,NA,NA
avilabo01,2004,10,26,Mexico,Veracruz,Veracruz
avilalu01,NA,NA,NA,NA,NA,NA
avilape01,NA,NA,NA,NA,NA,NA
avilemi01,NA,NA,NA,NA,NA,NA
avilera01,2020,1,27,P.R.,NA,Manati
avreaja01,1987,6,26,USA,TX,Dallas
axelrdy01,NA,NA,NA,NA,NA,NA
axforjo01,NA,NA,NA,NA,NA,NA
ayalabe01,NA,NA,NA,NA,NA,NA
ayalabo01,NA,NA,NA,NA,NA,NA
ayalalu01,NA,NA,NA,NA,NA,NA
aybarer01,NA,NA,NA,NA,NA,NA
aybarma01,NA,NA,NA,NA,NA,NA
aybarwi01,NA,NA,NA,NA,NA,NA
aydelja01,1926,10,22,USA,MI,Detroit
ayersbi01,1980,9,24,USA,GA,Newnan
ayersdo01,1968,5,26,USA,VA,Pulaski
aylwadi01,1983,6,11,USA,CA,Spring Valley
ayraubo01,NA,NA,NA,NA,NA,NA
ayraujo01,NA,NA,NA,NA,NA,NA
azcuejo01,NA,NA,NA,NA,NA,NA
azocajo01,NA,NA,NA,NA,NA,NA
azocaos01,2010,6,14,Venezuela,Carabobo,Valencia
babbch01,1954,3,19,USA,OR,Portland
babcobo01,NA,NA,NA,NA,NA,NA
babelo01,1984,2,14,USA,NE,Omaha
babicjo01,2001,1,19,USA,CA,Richmond
babinch01,1957,3,22,USA,RI,Providence
babitsh01,NA,NA,NA,NA,NA,NA
backebr01,NA,NA,NA,NA,NA,NA
backmle01,1975,11,8,USA,OH,Cincinnati
backmwa01,NA,NA,NA,NA,NA,NA
baconed01,1963,10,2,USA,KY,Louisville
bacsimi01,NA,NA,NA,NA,NA,NA
bacsimi02,NA,NA,NA,NA,NA,NA
bacusda01,NA,NA,NA,NA,NA,NA
baczefr01,1976,11,14,USA,CA,Culver City
baddoak01,NA,NA,NA,NA,NA,NA
badenbu01,NA,NA,NA,NA,NA,NA
baderar01,1957,4,5,USA,MO,St. Louis
baderha01,NA,NA,NA,NA,NA,NA
baderlo01,1973,6,2,USA,KS,Le Roy
badgrre01,1998,7,13,USA,WA,Kent
baeched01,1957,8,15,USA,IL,Grafton
baeji01,NA,NA,NA,NA,NA,NA
baekch01,NA,NA,NA,NA,NA,NA
baergca01,NA,NA,NA,NA,NA,NA
baezbe01,NA,NA,NA,NA,NA,NA
baezda01,NA,NA,NA,NA,NA,NA
baezja01,NA,NA,NA,NA,NA,NA
baezjo01,NA,NA,NA,NA,NA,NA
baezke01,NA,NA,NA,NA,NA,NA
baezmi01,NA,NA,NA,NA,NA,NA
baezpe01,NA,NA,NA,NA,NA,NA
baezsa01,NA,NA,NA,NA,NA,NA
bagbyji01,1954,7,28,USA,GA,Marietta
bagbyji02,1988,9,2,USA,GA,Marietta
bagwebi01,1976,10,5,USA,LA,Choudrant
bagweje01,NA,NA,NA,NA,NA,NA
bahnsst01,NA,NA,NA,NA,NA,NA
bahred01,2007,4,6,USA,WA,Seattle
bahrefr01,1888,3,30,USA,NY,Poughkeepsie
baichgr01,1956,6,28,USA,CA,San Jose
bailean01,NA,NA,NA,NA,NA,NA
bailebi01,1926,11,2,USA,TX,Houston
bailebi02,1967,10,27,USA,WA,Seattle
bailebo01,2018,1,9,USA,NV,Las Vegas
bailebr01,NA,NA,NA,NA,NA,NA
baileco01,NA,NA,NA,NA,NA,NA
baileed01,2007,3,23,USA,TN,Knoxville
bailefr01,1972,8,16,USA,WV,Huntington
bailege01,1973,11,14,USA,TX,Houston
baileha01,1922,7,10,USA,OH,Toledo
baileho01,NA,NA,NA,NA,NA,NA
baileho02,NA,NA,NA,NA,NA,NA
baileje01,NA,NA,NA,NA,NA,NA
baileji01,2022,10,13,USA,TN,Ten Mile
baileki01,1917,11,19,USA,GA,Macon
bailema01,NA,NA,NA,NA,NA,NA
bailero01,NA,NA,NA,NA,NA,NA
bailesc01,NA,NA,NA,NA,NA,NA
bailest01,NA,NA,NA,NA,NA,NA
bailesw01,1939,9,27,USA,IL,Joliet
bailobo01,NA,NA,NA,NA,NA,NA
baineha01,NA,NA,NA,NA,NA,NA
bainlo01,1996,11,24,USA,WI,Chetek
bairdal01,1976,11,27,USA,LA,Shreveport
bairdbo01,1974,4,11,USA,TN,Chattanooga
bairddo01,1967,6,13,USA,GA,Thomasville
bairdo01,NA,NA,NA,NA,NA,NA
baislje01,NA,NA,NA,NA,NA,NA
bajenje01,NA,NA,NA,NA,NA,NA
bakelje01,1915,2,17,USA,PA,Philadelphia
bakenda01,2014,7,30,USA,OH,Galena
bakeral01,1982,11,6,USA,TX,Kenedy
bakerbi01,2006,4,13,USA,SC,Myrtle Beach
bakerbo01,1940,8,17,USA,NY,New York
bakerbr01,NA,NA,NA,NA,NA,NA
bakerch01,1937,1,15,USA,NH,Goffstown
bakerch02,NA,NA,NA,NA,NA,NA
bakerda01,NA,NA,NA,NA,NA,NA
bakerde01,1973,9,11,USA,TX,Olmos Park
bakerdo01,NA,NA,NA,NA,NA,NA
bakerdu01,NA,NA,NA,NA,NA,NA
bakerer01,1945,10,25,USA,MI,Homer
bakerfl01,2004,11,16,USA,OH,Youngstown
bakerfr01,1963,6,28,USA,MD,Trappe
bakerfr02,2010,1,28,USA,NC,Raleigh
bakerfr03,NA,NA,NA,NA,NA,NA
bakerge01,1915,1,29,USA,MO,St. Louis
bakerge02,1999,12,1,USA,IA,Davenport
bakerho01,1964,1,16,USA,CT,Bridgeport
bakerja01,NA,NA,NA,NA,NA,NA
bakerje01,1972,9,26,USA,WA,Tacoma
bakerje02,1976,7,29,USA,CA,West Los Angeles
bakerje03,NA,NA,NA,NA,NA,NA
bakerjo01,NA,NA,NA,NA,NA,NA
bakerki01,1927,4,13,USA,KY,Covington
bakerne01,1982,1,5,USA,TX,Houston
bakerno01,1949,2,20,USA,NJ,Hurffville
bakerph01,1940,6,4,USA,DC,Washington
bakersc01,NA,NA,NA,NA,NA,NA
bakersc02,NA,NA,NA,NA,NA,NA
bakerst01,NA,NA,NA,NA,NA,NA
bakerto01,1991,1,3,USA,TX,Fort Worth
bakerto02,1980,3,9,USA,WA,Port Townsend
bakertr01,1975,3,14,USA,CA,Placerville
bakopa01,NA,NA,NA,NA,NA,NA
balasmi01,1996,10,15,USA,MA,Westford
balazjo01,NA,NA,NA,NA,NA,NA
balbost01,NA,NA,NA,NA,NA,NA
balcebo01,1990,1,5,USA,CA,San Pedro
baldero01,NA,NA,NA,NA,NA,NA
baldoal01,NA,NA,NA,NA,NA,NA
baldsja01,NA,NA,NA,NA,NA,NA
baldwbi01,2011,6,28,USA,OH,Hudson
baldwda01,NA,NA,NA,NA,NA,NA
baldwfr01,2004,11,18,USA,OH,Beaver
baldwha01,1958,1,23,USA,MD,Baltimore
baldwhe01,1964,2,24,USA,PA,West Chester
baldwja01,NA,NA,NA,NA,NA,NA
baldwje01,NA,NA,NA,NA,NA,NA
baldwki01,1897,7,10,USA,OH,Cincinnati
baldwla01,1937,3,7,USA,MI,Hastings
baldwma01,1929,11,10,USA,PA,Pittsburgh
baldwof01,1942,2,16,USA,CA,Los Angeles
baldwre01,NA,NA,NA,NA,NA,NA
baldwri01,2020,10,30,USA,CA,Modesto
balejo01,NA,NA,NA,NA,NA,NA
balenmi01,1955,8,4,USA,OK,Altus
balenwl01,NA,NA,NA,NA,NA,NA
balesco01,NA,NA,NA,NA,NA,NA
balesle01,NA,NA,NA,NA,NA,NA
balfogr01,NA,NA,NA,NA,NA,NA
ballaje01,NA,NA,NA,NA,NA,NA
ballar01,1915,12,26,USA,IL,Chicago
balleja01,NA,NA,NA,NA,NA,NA
ballepe01,1948,12,8,USA,SC,Gantt
ballima01,2014,6,13,USA,FL,Okeechobee
ballje01,NA,NA,NA,NA,NA,NA
ballji01,1963,4,7,USA,CA,Glendale
ballne01,1957,10,15,USA,CT,Bridgeport
ballowi01,1963,1,29,USA,CA,San Francisco
balsato01,NA,NA,NA,NA,NA,NA
bambege01,2004,4,4,USA,FL,North Redington Beach
bambeha01,2010,11,14,USA,PA,Reading
banckst01,1888,10,7,USA,PA,Philadelphia
bancrda01,1972,10,9,USA,WI,Superior
bancrfr99,1921,3,30,USA,OH,Cincinnati
bandaan01,NA,NA,NA,NA,NA,NA
bandoch01,NA,NA,NA,NA,NA,NA
bandosa01,NA,NA,NA,NA,NA,NA
bandyje01,NA,NA,NA,NA,NA,NA
baneed01,NA,NA,NA,NA,NA,NA
baneydi01,NA,NA,NA,NA,NA,NA
banisje01,NA,NA,NA,NA,NA,NA
bankhda01,1976,5,2,USA,TX,Houston
bankhsc01,NA,NA,NA,NA,NA,NA
banksbi01,1936,9,8,USA,PA,Danville
banksbr01,NA,NA,NA,NA,NA,NA
bankser01,2015,1,23,USA,IL,Chicago
banksev01,1970,2,26,USA,GA,Griffin
banksge01,1985,3,1,USA,SC,Spartanburg
banksjo01,NA,NA,NA,NA,NA,NA
banksta01,NA,NA,NA,NA,NA,NA
bankswe01,NA,NA,NA,NA,NA,NA
bankswi01,NA,NA,NA,NA,NA,NA
bannial01,NA,NA,NA,NA,NA,NA
bannibr01,NA,NA,NA,NA,NA,NA
bannifl01,NA,NA,NA,NA,NA,NA
banniji01,1952,10,14,USA,MN,St. Paul
bannoji01,1948,3,24,USA,NJ,Glen Rock
bannory01,NA,NA,NA,NA,NA,NA
bannoto01,1950,1,26,USA,MA,Lynn
bantaja01,2006,9,17,USA,KS,Hutchinson
bantzbr01,NA,NA,NA,NA,NA,NA
banuema01,NA,NA,NA,NA,NA,NA
baptitr01,NA,NA,NA,NA,NA,NA
baragca01,NA,NA,NA,NA,NA,NA
barajro01,NA,NA,NA,NA,NA,NA
barbajo01,NA,NA,NA,NA,NA,NA
barbare01,2003,9,27,USA,SC,Simpsonville
barbawa01,1965,10,28,USA,SC,Greenville
barbebr01,NA,NA,NA,NA,NA,NA
barbebr02,NA,NA,NA,NA,NA,NA
barbech01,1910,11,23,USA,PA,Philadelphia
barbeda01,1968,7,1,USA,NC,Albemarle
barbefr01,1965,5,1,USA,FL,Ocala
barbeja01,1969,9,10,USA,WI,Milwaukee
barbest01,2007,2,4,USA,NV,Henderson
barbest02,NA,NA,NA,NA,NA,NA
barbetu01,1968,10,20,USA,TN,Milan
barbiji01,NA,NA,NA,NA,NA,NA
barcelo01,NA,NA,NA,NA,NA,NA
barclcu01,1985,3,25,USA,MT,Missoula
barclge01,1909,4,3,USA,PA,Philadelphia
bardda01,NA,NA,NA,NA,NA,NA
bardebr01,NA,NA,NA,NA,NA,NA
bardjo01,NA,NA,NA,NA,NA,NA
bardlu01,NA,NA,NA,NA,NA,NA
barera01,1994,3,29,USA,FL,Miami
barfije01,NA,NA,NA,NA,NA,NA
barfijo01,2016,12,24,USA,AR,Little Rock
barfijo02,NA,NA,NA,NA,NA,NA
barfocl01,1971,3,11,USA,CA,Highland Park
bargagr01,NA,NA,NA,NA,NA,NA
bargecy01,1964,9,23,USA,KY,Columbia
barkbr01,NA,NA,NA,NA,NA,NA
barkeal01,1912,9,15,USA,IL,Rockford
barkean01,NA,NA,NA,NA,NA,NA
barkegl01,NA,NA,NA,NA,NA,NA
barkeke01,NA,NA,NA,NA,NA,NA
barkele01,NA,NA,NA,NA,NA,NA
barkelu01,NA,NA,NA,NA,NA,NA
barkera01,2018,5,29,USA,WV,Martinsburg
barkeri01,NA,NA,NA,NA,NA,NA
barkese01,NA,NA,NA,NA,NA,NA
barklbr01,NA,NA,NA,NA,NA,NA
barklje01,NA,NA,NA,NA,NA,NA
barklre01,2000,12,12,USA,TX,Waco
barklsa01,1912,4,20,USA,WV,Wheeling
barlial99,1995,12,27,USA,IL,Springfield
barlojo01,NA,NA,NA,NA,NA,NA
barlomi01,NA,NA,NA,NA,NA,NA
barlosc01,NA,NA,NA,NA,NA,NA
barloto01,NA,NA,NA,NA,NA,NA
barmebr01,2014,1,25,USA,NC,Garner
barmecl01,NA,NA,NA,NA,NA,NA
barnaba01,1972,5,18,USA,WV,Charleston
barnach01,1977,8,16,USA,TX,Waco
barneau01,NA,NA,NA,NA,NA,NA
barnebi01,1945,7,10,USA,MN,St. Paul
barnebo01,1993,12,8,USA,IL,Peoria
barnebr01,NA,NA,NA,NA,NA,NA
barnebr02,NA,NA,NA,NA,NA,NA
barnech01,NA,NA,NA,NA,NA,NA
barneda01,NA,NA,NA,NA,NA,NA
barneda02,NA,NA,NA,NA,NA,NA
barneed01,1967,10,4,USA,WI,Rice Lake
barneep01,1980,11,17,USA,NY,Mineola
barnefr01,1967,9,27,USA,TX,Houston
barnefr02,2014,10,19,USA,MS,Greenville
barneho01,1981,6,18,USA,NY,Lockport
barneja01,NA,NA,NA,NA,NA,NA
barneje01,1961,9,9,USA,NM,Santa Rosa
barnejo01,NA,NA,NA,NA,NA,NA
barneju01,1963,12,31,USA,NC,Jacksonville
barnela01,NA,NA,NA,NA,NA,NA
barnelu01,NA,NA,NA,NA,NA,NA
barnema01,NA,NA,NA,NA,NA,NA
barnere01,1959,7,3,USA,AL,Mobile
barnere02,1997,8,12,USA,MD,Baltimore
barneri01,NA,NA,NA,NA,NA,NA
barnero01,1915,2,5,USA,IL,Chicago
barnesa01,1981,2,19,USA,AL,Montgomery
barnesc01,NA,NA,NA,NA,NA,NA
barnesk01,NA,NA,NA,NA,NA,NA
barneto01,NA,NA,NA,NA,NA,NA
barnevi01,1958,7,24,USA,KS,Wichita
barnhcl01,1980,1,21,USA,MD,Hagerstown
barnhed01,1984,9,14,USA,MO,Columbia
barnhle01,1971,10,7,USA,AZ,Scottsdale
barnhtu01,NA,NA,NA,NA,NA,NA
barnhvi01,2017,4,13,USA,MD,Hagerstown
barnibi01,1900,7,15,USA,CT,Hartford
barnige01,1990,10,10,USA,FL,Largo
barnoed01,2017,10,17,USA,FL,Naples
barnwch01,NA,NA,NA,NA,NA,NA
barojsa01,NA,NA,NA,NA,NA,NA
baronda01,NA,NA,NA,NA,NA,NA
barondi01,2015,4,23,USA,CA,Hollister
baronst01,NA,NA,NA,NA,NA,NA
barracu01,NA,NA,NA,NA,NA,NA
barrage01,NA,NA,NA,NA,NA,NA
barraky01,NA,NA,NA,NA,NA,NA
barrbo01,1930,3,11,USA,DC,Washington
barrbo02,2002,7,25,USA,NH,Dover
barre01,NA,NA,NA,NA,NA,NA
barreaa01,NA,NA,NA,NA,NA,NA
barrebi01,NA,NA,NA,NA,NA,NA
barrebi02,1951,1,26,USA,MA,Cambridge
barrebo01,1982,1,18,USA,GA,Atlanta
barredi01,1966,10,30,USA,WA,Seattle
barrefr01,1998,3,6,USA,FL,Leesburg
barrefr02,NA,NA,NA,NA,NA,NA
barreja01,NA,NA,NA,NA,NA,NA
barreji01,1921,10,25,USA,MI,Detroit
barrejo01,1974,8,17,USA,NH,Seabrook Beach
barrelu01,NA,NA,NA,NA,NA,NA
barrema01,1910,1,29,USA,MA,Holyoke
barrema02,NA,NA,NA,NA,NA,NA
barrema03,NA,NA,NA,NA,NA,NA
barremi01,NA,NA,NA,NA,NA,NA
barrere01,1990,7,28,USA,NC,Wilson
barreti01,NA,NA,NA,NA,NA,NA
barreto01,NA,NA,NA,NA,NA,NA
barretr01,NA,NA,NA,NA,NA,NA
barrifr01,1982,4,9,Mexico,Sonora,Hermosillo
barrija01,NA,NA,NA,NA,NA,NA
barrijo01,NA,NA,NA,NA,NA,NA
barrima01,NA,NA,NA,NA,NA,NA
barriyh01,NA,NA,NA,NA,NA,NA
barrji01,NA,NA,NA,NA,NA,NA
barrocu01,1955,2,10,USA,ME,Gorham
barroed99,1953,12,15,USA,NY,Port Chester
barrofr01,1922,2,6,USA,MA,Fitchburg
barrofr02,1964,9,18,USA,WV,St. Marys
barrore01,1982,10,4,USA,GA,Atlanta
barroto01,NA,NA,NA,NA,NA,NA
barrsc01,1934,12,2,USA,TX,Fort Worth
barrst01,NA,NA,NA,NA,NA,NA
barryed01,1920,6,19,USA,MA,Montague
barryha01,1969,11,5,USA,NV,Carson City
barryja01,1961,4,23,USA,MA,Shrewsbury
barryje01,NA,NA,NA,NA,NA,NA
barryke01,NA,NA,NA,NA,NA,NA
barryri01,2021,10,9,USA,CA,Studio City
barrysh01,1936,11,27,USA,CA,Los Angeles
barryto01,1946,6,4,USA,MO,St. Louis
bartedi01,1995,8,4,USA,CA,Alameda
barteki01,2021,12,20,USA,NE,Omaha
barthbo01,2000,4,14,USA,CT,Branford
barthji01,NA,NA,NA,NA,NA,NA
barthjo01,1946,11,4,USA,PA,Fairview Village
barthle01,1972,9,19,USA,IL,Barrington
bartito01,2018,6,22,USA,FL,Bradenton
bartjo01,NA,NA,NA,NA,NA,NA
bartlbi01,1965,5,17,USA,OH,Cincinnati
bartlbo01,2012,12,21,USA,TX,North Richland Hills
bartlir01,1973,6,12,USA,MI,Westland
bartlja01,NA,NA,NA,NA,NA,NA
bartobo01,2018,1,15,USA,CA,Vista
bartobr01,NA,NA,NA,NA,NA,NA
bartocl01,NA,NA,NA,NA,NA,NA
bartoda01,2006,4,30,USA,TN,Nashville
bartoda02,NA,NA,NA,NA,NA,NA
bartoha01,1955,1,25,USA,PA,Upland
bartosh01,NA,NA,NA,NA,NA,NA
bartovi01,1973,9,13,CAN,ON,Toronto
bartsch01,1936,6,9,USA,IL,Peoria
barziph01,NA,NA,NA,NA,NA,NA
basablu01,NA,NA,NA,NA,NA,NA
basakch01,NA,NA,NA,NA,NA,NA
basgamo01,2005,9,22,USA,AZ,Sierra Vista
bashaal01,1967,6,23,USA,OH,Cincinnati
bashlty01,NA,NA,NA,NA,NA,NA
bashowa01,1984,9,26,USA,FL,Sebring
basined01,2022,1,8,USA,OR,Gladstone
baskeji01,1942,7,30,USA,TN,Athens
bassan01,NA,NA,NA,NA,NA,NA
bassbr01,NA,NA,NA,NA,NA,NA
bassdi01,1989,2,8,USA,FL,Graceville
bassdo01,1970,1,12,USA,GA,Macon
bassech01,1942,5,28,USA,RI,Pawtucket
bassich01,NA,NA,NA,NA,NA,NA
bassjo01,1888,9,25,USA,CO,Denver
basske01,NA,NA,NA,NA,NA,NA
bassljo01,1979,6,29,USA,CA,Santa Monica
bassno01,NA,NA,NA,NA,NA,NA
bassra01,NA,NA,NA,NA,NA,NA
bastaan01,NA,NA,NA,NA,NA,NA
bastich01,1943,11,10,USA,PA,Philadelphia
batchem01,1926,8,23,USA,NY,Brooklyn
batchjo01,1989,5,5,USA,MA,Beverly
batchri01,NA,NA,NA,NA,NA,NA
batemjo01,1996,12,3,USA,OK,Sand Springs
batesaa01,NA,NA,NA,NA,NA,NA
batesbi01,NA,NA,NA,NA,NA,NA
batesbu01,1987,4,29,USA,CA,Long Beach
batesch01,1980,1,29,USA,KS,Topeka
batesde01,2009,9,24,USA,WA,Spokane
batesdi01,NA,NA,NA,NA,NA,NA
batesfr01,NA,NA,NA,NA,NA,NA
batesja01,NA,NA,NA,NA,NA,NA
batesjo01,1919,3,24,USA,CA,Oakland
batesjo02,1949,2,10,USA,OH,Steubenville
batesra01,1970,8,15,USA,AZ,Tucson
bathebi01,NA,NA,NA,NA,NA,NA
batiske01,NA,NA,NA,NA,NA,NA
batiski01,2020,10,8,USA,LA,Baton Rouge
batismi01,NA,NA,NA,NA,NA,NA
batisra01,2008,10,25,D.R.,Distrito Nacional,Santo Domingo
batisto01,NA,NA,NA,NA,NA,NA
batscbi01,1963,12,31,USA,OH,Canton
battala01,1938,1,27,USA,NY,Brooklyn
batteea01,2003,11,15,USA,FL,Ocala
battege01,1972,8,4,USA,FL,New Port Richey
battema01,NA,NA,NA,NA,NA,NA
battijo01,1937,12,10,USA,OH,Akron
battlal01,NA,NA,NA,NA,NA,NA
battlho01,NA,NA,NA,NA,NA,NA
battlji01,1965,9,30,USA,CA,Chico
battoch01,NA,NA,NA,NA,NA,NA
battsma01,2013,7,14,USA,LA,Baton Rouge
batybr01,NA,NA,NA,NA,NA,NA
baueral01,1944,2,23,USA,OH,Columbus
bauerha01,2007,2,9,USA,KS,Lenexa
bauerja01,NA,NA,NA,NA,NA,NA
bauerlo01,1979,2,4,USA,NJ,Pomona
bauerri01,NA,NA,NA,NA,NA,NA
bauerru01,1995,1,21,USA,IL,Hines
bauertr01,NA,NA,NA,NA,NA,NA
baughju01,NA,NA,NA,NA,NA,NA
baumabu01,NA,NA,NA,NA,NA,NA
baumafr01,2020,12,13,USA,MO,St. Louis
baumami01,NA,NA,NA,NA,NA,NA
baumapa01,1969,11,20,USA,IN,Indianapolis
baumeji01,1996,7,8,USA,PA,Paoli
baumgge01,1970,12,13,USA,WV,Barboursville
baumgha01,1930,12,3,USA,GA,Augusta
baumgjo01,NA,NA,NA,NA,NA,NA
baumgro01,NA,NA,NA,NA,NA,NA
baumgst01,1955,10,4,USA,PA,Philadelphia
baumhfr01,1997,12,14,USA,FL,Winter Springs
bausege01,1947,7,29,USA,PA,Norristown
bautaed01,2022,7,6,USA,NJ,Manahawkin
bautida01,NA,NA,NA,NA,NA,NA
bautide01,NA,NA,NA,NA,NA,NA
bautife01,NA,NA,NA,NA,NA,NA
bautige01,NA,NA,NA,NA,NA,NA
bautijo01,NA,NA,NA,NA,NA,NA
bautijo02,NA,NA,NA,NA,NA,NA
bautira01,NA,NA,NA,NA,NA,NA
baxesji01,1996,11,14,USA,CA,Garden Grove
baxesmi01,NA,NA,NA,NA,NA,NA
baxtemi01,NA,NA,NA,NA,NA,NA
baxtemo01,1926,8,7,USA,OR,Portland
bayha01,1952,3,20,USA,IL,Peoria
bayja01,NA,NA,NA,NA,NA,NA
bayledi01,1920,12,16,USA,NM,Santa Rita
baylijo01,NA,NA,NA,NA,NA,NA
baylodo01,2017,8,7,USA,TX,Austin
baynebi01,1981,5,22,USA,MO,St. Louis
bazared01,NA,NA,NA,NA,NA,NA
bazaryo01,NA,NA,NA,NA,NA,NA
bazsh01,NA,NA,NA,NA,NA,NA
beachbr01,NA,NA,NA,NA,NA,NA
beachja01,1896,7,23,USA,VA,Alexandria
beallbo01,NA,NA,NA,NA,NA,NA
bealljo01,1926,6,13,USA,MD,Beltsville
beallwa01,1959,1,28,USA,MD,Suitland
bealsto01,1915,10,2,USA,CA,San Francisco
beamal01,1938,4,17,USA,AZ,Nogales
beamer01,1918,9,12,USA,OH,Mansfield
beamoch01,2016,5,3,USA,CA,San Leandro
beamoch02,NA,NA,NA,NA,NA,NA
beamotr01,NA,NA,NA,NA,NA,NA
beamtj01,NA,NA,NA,NA,NA,NA
beanbe01,1988,6,1,USA,TX,Comanche
beanbi01,NA,NA,NA,NA,NA,NA
beanco01,NA,NA,NA,NA,NA,NA
beanebi01,NA,NA,NA,NA,NA,NA
beanjo01,1961,2,15,USA,GA,Atlanta
beardda01,NA,NA,NA,NA,NA,NA
beardge01,2004,3,18,USA,AL,Alexander City
beardmi01,NA,NA,NA,NA,NA,NA
beardol01,1929,5,28,USA,OH,Cincinnati
beardra01,2003,2,10,USA,FL,West Palm Beach
beardte01,2011,12,30,USA,IN,Fishers
bearega01,NA,NA,NA,NA,NA,NA
bearnla01,2000,1,1,USA,FL,Seminole
bearske01,NA,NA,NA,NA,NA,NA
beaslch01,NA,NA,NA,NA,NA,NA
beaslje01,NA,NA,NA,NA,NA,NA
beaslle01,NA,NA,NA,NA,NA,NA
beatied01,1925,5,9,USA,MD,Baltimore
beatlda01,1925,9,22,USA,NY,New York
beatope01,NA,NA,NA,NA,NA,NA
beattbl01,NA,NA,NA,NA,NA,NA
beattde01,1969,10,6,USA,ME,Norway
beattji01,NA,NA,NA,NA,NA,NA
beatyma01,NA,NA,NA,NA,NA,NA
beaucji01,2007,12,25,USA,GA,Union City
beaumgi01,1956,4,10,USA,WI,Burlington
beavabl01,NA,NA,NA,NA,NA,NA
beaveed01,NA,NA,NA,NA,NA,NA
beazljo01,1990,4,21,USA,TN,Nashville
becanbu01,1923,11,5,USA,NY,New York
bechlst01,2003,2,17,USA,FL,Fort Lauderdale
bechtge01,1921,4,3,USA,PA,Philadelphia
beckbo01,1987,5,7,USA,IL,Champaign
beckch01,NA,NA,NA,NA,NA,NA
beckch02,NA,NA,NA,NA,NA,NA
beckcl01,1988,7,15,USA,CA,Temple City
beckebe01,1943,8,16,USA,CA,Huntington Park
beckebo01,1951,10,11,USA,NY,Syracuse
beckech01,1928,7,30,USA,DC,Washington
beckegl01,2020,4,12,USA,FL,Englewood
beckehe01,1949,9,15,USA,NY,Jackson Heights
beckehe02,1991,11,11,USA,TX,Dallas
beckejo01,1998,1,11,USA,MO,Sunset Hills
beckejo02,NA,NA,NA,NA,NA,NA
beckema01,1957,9,25,USA,OH,Cincinnati
becker01,1916,12,23,USA,OH,Toledo
beckeri01,NA,NA,NA,NA,NA,NA
beckero01,NA,NA,NA,NA,NA,NA
beckfr01,NA,NA,NA,NA,NA,NA
beckfr02,1962,3,12,USA,IL,Havana
beckge01,1973,10,29,USA,IN,South Bend
beckhgo01,NA,NA,NA,NA,NA,NA
beckhti01,NA,NA,NA,NA,NA,NA
becklja01,1918,6,25,USA,MO,Kansas City
beckmbi01,1990,1,2,USA,MO,Florissant
beckmji01,1974,12,5,USA,OH,Montgomery
beckri01,NA,NA,NA,NA,NA,NA
beckro01,2007,6,23,USA,AZ,Phoenix
beckwjo01,2021,5,22,USA,AL,Auburn
beckzi01,1981,3,19,USA,FL,West Palm Beach
becquju01,2020,11,1,USA,MN,Hopkins
bedarer01,NA,NA,NA,NA,NA,NA
bedelho01,NA,NA,NA,NA,NA,NA
bedfoge01,1977,10,6,USA,TX,San Antonio
bedgoph01,1927,5,8,USA,FL,Fort Pierce
bediehu01,1965,7,21,USA,NY,Jamestown
bednaan01,1937,11,26,USA,TX,Stephens County
